icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
ac267c,AAL891  ,United States,1714064184,1714064184,-71.0124,42.3653,,True,2.31,199.69,,,,7077,False,0
a21f94,JBU1585 ,United States,1714064174,1714064182,-71.0142,42.3674,,True,0.0,345.94,,,,,False,0
a55b3c,UAL1732 ,United States,1714064184,1714064184,-71.0087,42.3565,,True,39.1,75.94,,,,,False,0
acb470,AAL2297 ,United States,1714064184,1714064185,-71.0143,42.3532,,True,6.43,123.75,,,,,False,0
a25238,JBU1055 ,United States,1714064176,1714064178,-71.0154,42.3644,,True,0.51,98.44,,,,,False,0
ab8148,EJA840  ,United States,1714064176,1714064184,-71.0215,42.3744,,True,0.0,312.19,,,,6604,False,0
a35d79,DAL2412 ,United States,1714064184,1714064184,-71.0081,42.3749,,True,10.29,199.69,,,,0555,False,0
aaf0ce,AAL1092 ,United States,1714064184,1714064184,-71.0198,42.3608,,True,0.0,67.5,,,,6216,False,0
a555f5,KAP440  ,United States,1714064067,1714064067,-71.0158,42.365,,True,3.6,33.75,,,,,False,0
a44728,JBU2317 ,United States,1714064180,1714064184,-71.0147,42.3661,,True,0.0,213.75,,,,4013,False,0
a19a48,RPA5763 ,United States,1714065085,1714065085,-70.978,42.3622,144.78,False,73.26,77.43,10.4,,236.22,,False,0
a48686,CNS511  ,United States,1714065084,1714065084,-71.0224,42.3744,,True,0.0,312.19,,,,,False,0
a1be10,RPA5689 ,United States,1714065082,1714065082,-71.0202,42.3634,,True,0.0,202.5,,,,,False,0
a2d27c,JBU2215 ,United States,1714065081,1714065081,-71.0125,42.3558,,True,0.51,75.94,,,,,False,0
a08a6b,DAL     ,United States,1714065083,1714065084,-71.023,42.3649,,True,0.06,78.75,,,,,False,0
a3b808,JBU2231 ,United States,1714065077,1714065077,-71.0137,42.3661,,True,0.0,289.69,,,,7026,False,0
a21fa1,RPA5724 ,United States,1714065084,1714065084,-71.0102,42.3713,,True,10.8,205.31,,,,0340,False,0
ac10af,DAL2222 ,United States,1714064944,1714064944,-71.0236,42.3641,,True,0.51,151.88,,,,,False,0
ac37bd,SWA579  ,United States,1714065077,1714065078,-71.013,42.3567,,True,0.19,196.88,,,,,False,0
ad976e,NKS139  ,United States,1714065083,1714065083,-71.0173,42.3643,,True,1.03,275.62,,,,,False,0
ad9712,JBU892  ,United States,1714065064,1714065064,-71.0171,42.3654,,True,1.29,303.75,,,,3615,False,0
ab8148,EJA840  ,United States,1714065022,1714065068,-71.0215,42.3744,,True,0.0,312.19,,,,6604,False,0
a1c1c7,RPA5615 ,United States,1714064932,1714064932,-71.0237,42.3649,,True,0.32,180.0,,,,,False,0
aaf0ce,AAL1092 ,United States,1714065082,1714065085,-71.0198,42.3607,,True,0.0,67.5,,,,6216,False,0
a230d6,RPA5652 ,United States,1714065085,1714065085,-71.0124,42.3673,,True,6.94,182.81,,,,5752,False,0
adea26,AAL1285 ,United States,1714065083,1714065083,-71.0132,42.3654,,True,2.57,205.31,,,,3626,False,0
ab35d3,DAL243  ,United States,1714065084,1714065084,-71.0048,42.3704,,True,6.43,315.0,,,,0752,False,0
ab0361,AAL2615 ,United States,1714065986,1714065986,-71.016,42.3599,,True,7.46,199.69,,,,1727,False,0
a4c5d8,JBU32   ,United States,1714065961,1714065961,-71.0179,42.369,,True,0.0,298.12,,,,,False,0
a48686,CNS511  ,United States,1714065950,1714065950,-71.0224,42.3744,,True,0.0,312.19,,,,,False,0
a08a6b,DAL     ,United States,1714065982,1714065984,-71.023,42.3649,,True,0.06,78.75,,,,,False,0
a0f46f,DAL862  ,United States,1714065986,1714065986,-71.0243,42.3638,,True,1.54,272.81,,,,3131,False,0
a29611,JBU1160 ,United States,1714065986,1714065986,-71.0126,42.3659,,True,5.4,298.12,,,,1671,False,0
a3b808,JBU2231 ,United States,1714065931,1714065980,-71.0137,42.3661,,True,0.0,289.69,,,,7026,False,0
a23844,RPA5735 ,United States,1714065973,1714065986,-71.0244,42.365,,True,0.0,250.31,,,,,False,0
a38cd2,JBU732  ,United States,1714065981,1714065982,-71.0148,42.3674,,True,0.0,334.69,,,,3061,False,0
a21f94,JBU1585 ,United States,1714065976,1714065981,-71.0142,42.3674,,True,0.0,345.94,,,,,False,0
ad9712,JBU892  ,United States,1714065936,1714065936,-71.0172,42.3654,,True,0.0,303.75,,,,,False,0
ab44af,DAL241  ,United States,1714065794,1714065794,-71.0246,42.3708,,True,0.51,225.0,,,,3406,False,0
ab8148,EJA840  ,United States,1714065985,1714065985,-71.0116,42.3679,,True,8.23,143.44,,,,,False,0
a086b4,DAL1697 ,United States,1714065902,1714065902,-71.0235,42.3617,,True,0.06,182.81,,,,,False,0
a35d79,DAL2412 ,United States,1714065974,1714065982,-71.0216,42.3636,,True,0.06,39.38,,,,,False,0
a447d5,KAP42   ,United States,1714065986,1714065986,-71.0127,42.3573,,True,9.26,202.5,,,,,False,0
aaf0ce,AAL1569 ,United States,1714065978,1714065985,-71.0198,42.3606,,True,0.0,67.5,,,,6216,False,0
a8063e,NKS1358 ,United States,1714065868,1714065937,-71.0169,42.3644,,True,4.12,233.44,,,,6207,False,0
acdd51,EJA928  ,United States,1714065986,1714065986,-71.0169,42.3735,,True,9.77,315.0,,,,7465,False,0
a338ac,JBU1220 ,United States,1714065956,1714065956,-71.0146,42.3646,,True,1.8,337.5,,,,2125,False,0
a062ec,DAL1417 ,United States,1714065986,1714065986,-71.0109,42.3702,,True,4.12,205.31,,,,3552,False,0
ad3006,EJA949  ,United States,1714066882,1714066882,-71.0219,42.3741,,True,0.64,312.19,,,,,False,0
a88072,NKS1709 ,United States,1714066868,1714066884,-71.0157,42.3644,,True,0.0,123.75,,,,,False,0
abadc0,SWA5279 ,United States,1714066879,1714066879,-71.0082,42.3729,,True,7.2,306.56,,,,1327,False,0
a4c5d8,JBU32   ,United States,1714066875,1714066875,-71.0179,42.369,,True,0.0,298.12,,,,,False,0
a48686,CNS511  ,United States,1714066885,1714066885,-71.0116,42.368,,True,7.46,140.62,,,,,False,0
a08a6b,DAL303  ,United States,1714066875,1714066884,-71.023,42.3649,,True,0.06,78.75,,,,,False,0
abd94d,SWA1535 ,United States,1714066875,1714066875,-71.0144,42.3631,,True,0.51,199.69,,,,1045,False,0
a3b808,JBU2231 ,United States,1714066869,1714066869,-71.0132,42.3636,,True,7.46,199.69,,,,7026,False,0
a358bd,JBU910  ,United States,1714066757,1714066757,-71.0142,42.368,,True,0.06,258.75,,,,3722,False,0
a23844,RPA5735 ,United States,1714066884,1714066884,-71.0237,42.3644,,True,2.83,174.38,,,,,False,0
a38cd2,JBU2283 ,United States,1714066875,1714066881,-71.0148,42.3674,,True,0.0,334.69,,,,3061,False,0
a1a924,RPA5610 ,United States,1714066719,1714066719,-71.022,42.3637,,True,0.0,59.06,,,,5620,False,0
a3619c,JBU831  ,United States,1714066679,1714066813,-71.0139,42.3657,,True,0.0,298.12,,,,,False,0
a2b45b,UAL1976 ,United States,1714066878,1714066879,-71.0148,42.3624,,True,0.0,199.69,,,,,False,0
a1dd2d,RPA5677 ,United States,1714066880,1714066880,-71.0063,42.3715,,True,0.0,315.0,,,,5615,False,0
a0aa7c,DAL1094 ,United States,1714066884,1714066884,-71.0119,42.3662,,True,8.23,199.69,,,,1620,False,0
a35d79,DAL2412 ,United States,1714066879,1714066883,-71.0216,42.3636,,True,0.06,39.38,,,,,False,0
aaf0ce,AAL1569 ,United States,1714066823,1714066823,-71.0199,42.3607,,True,0.0,67.5,,,,6216,False,0
a448d3,UAL284  ,United States,1714066884,1714066884,-71.0107,42.3705,,True,1.03,205.31,,,,1406,False,0
acdd51,EJA928  ,United States,1714066703,1714066709,-71.0215,42.3744,,True,0.0,312.19,,,,7465,False,0
a062ec,DAL1417 ,United States,1714066634,1714066640,-71.0245,42.3647,,True,0.06,272.81,,,,3552,False,0
a949a4,NKS1188 ,United States,1714066868,1714066868,-71.0148,42.364,,True,0.0,120.94,,,,,False,0
a3f473,JBU484  ,United States,1714067781,1714067781,-71.0051,42.3704,,True,8.23,343.12,,,,6220,False,0
a4c5d8,JBU32   ,United States,1714067562,1714067564,-71.018,42.369,,True,0.0,298.12,,,,,False,0
a08a6b,DAL303  ,United States,1714067770,1714067776,-71.023,42.3649,,True,0.06,78.75,,,,,False,0
a797d9,FDX1710 ,United States,1714067780,1714067780,-71.0224,42.3592,,True,0.0,210.94,,,,,False,0
a358bd,JBU910  ,United States,1714067497,1714067497,-71.0142,42.368,,True,0.06,258.75,,,,3722,False,0
a1a56d,RPA5772 ,United States,1714067670,1714067670,-71.023,42.3645,,True,0.0,81.56,,,,,False,0
a20d0e,RPA5791 ,United States,1714067782,1714067782,-71.0123,42.3688,,True,6.69,196.88,,,,1665,False,0
a28947,UAL2731 ,United States,1714067781,1714067782,-71.0076,42.376,,True,9.26,199.69,,,,1323,False,0
ac267c,AAL891  ,United States,1714067775,1714067775,-71.0214,42.3622,,True,0.0,151.88,,,,,False,0
a0345f,RPA4434 ,United States,1714067636,1714067640,-71.0203,42.3623,,True,0.0,154.69,,,,7227,False,0
a45f64,DAL2225 ,United States,1714067682,1714067687,-71.0246,42.3643,,True,0.0,272.81,,,,3637,False,0
a38cd2,JBU2283 ,United States,1714067782,1714067782,-71.0149,42.3673,,True,0.0,334.69,,,,3061,False,0
a4d04c,RPA4344 ,United States,1714067782,1714067782,-71.0203,42.3611,,True,3.86,25.31,,,,2104,False,0
a3619c,JBU831  ,United States,1714067779,1714067781,-71.0138,42.3546,,True,0.77,19.69,,,,,False,0
a360b7,JBU896  ,United States,1714067781,1714067781,-71.015,42.3445,-38.1,False,73.54,19.2,-3.58,,53.34,1771,False,0
a24aca,JBU2254 ,United States,1714067728,1714067767,-71.0137,42.3661,,True,0.0,289.69,,,,7313,False,0
a0aa7c,DAL1094 ,United States,1714067782,1714067782,-71.0231,42.3652,,True,0.0,106.88,,,,1620,False,0
a35d79,DAL2412 ,United States,1714067776,1714067776,-71.0216,42.3636,,True,0.06,39.38,,,,,False,0
aaf0ce,AAL1569 ,United States,1714067781,1714067782,-71.0198,42.3606,,True,0.0,67.5,,,,,False,0
a4493a,UAL1187 ,United States,1714067760,1714067762,-71.0155,42.3607,,True,0.06,219.38,,,,,False,0
a721a4,JBU1281 ,United States,1714067780,1714067782,-71.016,42.3674,,True,2.06,151.88,,,,,False,0
a062ec,DAL2631 ,United States,1714067714,1714067714,-71.0245,42.3647,,True,0.06,272.81,,,,,False,0
a1ba59,RPA5630 ,United States,1714067721,1714067721,-71.023,42.3641,,True,2.57,61.88,,,,7251,False,0
a3ac7a,DAL322  ,United States,1714067782,1714067782,-71.0138,42.3576,,True,6.69,109.69,,,,,False,0
a54cd9,RPA4786 ,United States,1714067624,1714067780,-71.0227,42.3619,,True,1.03,191.25,,,,,False,0
ad1fee,KAP3130 ,United States,1714067765,1714067765,-71.0154,42.3645,,True,2.57,354.38,,,,,False,0
a33d62,DAL1211 ,United States,1714068439,1714068439,-71.0246,42.3615,,True,0.06,298.12,,,,6216,False,0
a08a6b,DAL303  ,United States,1714068680,1714068680,-71.023,42.3649,,True,0.06,78.75,,,,,False,0
a39089,JBU755  ,United States,1714068685,1714068685,-71.0162,42.3594,,True,5.66,196.88,,,,,False,0
adde95,JBU434  ,United States,1714068687,1714068687,-71.009,42.373,,True,6.69,244.69,,,,3347,False,0
aacd50,UAL2477 ,United States,1714068519,1714068519,-71.0168,42.3621,,True,0.51,227.81,,,,7235,False,0
a271e5,00000000,United States,1714068686,1714068686,-71.0216,42.375,,True,0.0,309.38,,,,,False,0
a1f0b4,RPA5614 ,United States,1714068686,1714068686,-71.0105,42.3537,-91.44,False,69.31,19.51,-3.25,,-7.62,6767,False,0
a35854,JBU312  ,United States,1714068684,1714068684,-71.0149,42.3688,,True,0.06,227.81,,,,3133,False,0
ac267c,AAL891  ,United States,1714068681,1714068686,-71.0214,42.3622,,True,0.0,151.88,,,,,False,0
a1ff90,RPA5707 ,United States,1714068504,1714068506,-71.023,42.3644,,True,0.45,81.56,,,,4145,False,0
a38cd2,JBU2283 ,United States,1714068665,1714068678,-71.0148,42.3674,,True,0.0,334.69,,,,3061,False,0
acea96,NKS1160 ,United States,1714068681,1714068681,-71.0151,42.3641,,True,6.17,300.94,,,,1060,False,0
a24aca,JBU2254 ,United States,1714068446,1714068586,-71.0137,42.3661,,True,0.0,289.69,,,,,False,0
a0aa7c,DAL1094 ,United States,1714068682,1714068687,-71.0231,42.3652,,True,0.0,106.88,,,,1620,False,0
a35d79,DAL2283 ,United States,1714068685,1714068685,-71.0216,42.3636,,True,0.06,39.38,,,,,False,0
a2941c,KAP409  ,United States,1714068685,1714068685,-71.0126,42.3576,,True,6.69,196.88,,,,,False,0
a721a4,JBU1281 ,United States,1714068461,1714068461,-71.016,42.3676,,True,0.0,151.88,,,,,False,0
a062ec,DAL2631 ,United States,1714068682,1714068682,-71.0245,42.3647,,True,0.06,272.81,,,,,False,0
a96b0b,KAP349  ,United States,1714068675,1714068675,-71.0159,42.3645,,True,3.86,320.62,,,,,False,0
a031e5,BTQ864  ,United States,1714069583,1714069583,-71.0075,42.3723,-15.24,False,60.53,19.36,7.48,,53.34,,False,0
ad5329,JBU822  ,United States,1714069580,1714069580,-71.0148,42.3683,,True,0.0,247.5,,,,1647,False,0
a08a6b,DAL303  ,United States,1714069366,1714069373,-71.0237,42.3648,,True,0.51,180.0,,,,,False,0
a3549d,JBU1807 ,United States,1714069583,1714069583,-71.0127,42.3558,,True,1.29,75.94,,,,,False,0
a20d0e,RPA5594 ,United States,1714069411,1714069411,-71.0202,42.3638,,True,0.0,306.56,,,,,False,0
a1ecfd,RPA5651 ,United States,1714069575,1714069575,-71.0204,42.3633,,True,0.0,208.12,,,,,False,0
a271e5,00000000,United States,1714069575,1714069581,-71.0216,42.375,,True,0.0,309.38,,,,,False,0
a1f0b4,RPA5614 ,United States,1714069517,1714069517,-71.0212,42.3633,,True,0.0,16.88,,,,6767,False,0
a35854,JBU312  ,United States,1714069582,1714069582,-71.0151,42.3687,,True,0.06,227.81,,,,3133,False,0
a285da,KAP12   ,United States,1714069583,1714069583,-70.9885,42.3589,53.34,False,58.53,102.69,6.5,,121.92,,False,0
ac267c,AAL891  ,United States,1714069581,1714069581,-71.0167,42.3565,,True,4.89,199.69,,,,,False,0
a33dd7,VJA308  ,United States,1714069582,1714069582,-71.0153,42.3698,,True,9.26,315.0,,,,7435,False,0
a38cd2,JBU2283 ,United States,1714069579,1714069579,-71.0136,42.367,,True,0.0,78.75,,,,,False,0
add667,AAL885  ,United States,1714069578,1714069579,-71.0179,42.3599,,True,0.0,11.25,,,,,False,0
a24aca,JBU2254 ,United States,1714069557,1714069557,-71.0137,42.3661,,True,0.0,289.69,,,,,False,0
a0aa7c,DAL1094 ,United States,1714069432,1714069432,-71.0231,42.3652,,True,0.0,106.88,,,,1620,False,0
a35d79,DAL2283 ,United States,1714069574,1714069583,-71.0226,42.3632,,True,0.06,300.94,,,,,False,0
a123e2,UAL1994 ,United States,1714069582,1714069582,-71.0092,42.3728,,True,9.26,205.31,,,,3363,False,0
a230d6,RPA5627 ,United States,1714069582,1714069582,-71.0232,42.3656,,True,0.0,101.25,,,,,False,0
adea26,AAL1285 ,United States,1714069583,1714069583,-71.0134,42.3527,,True,3.6,126.56,,,,,False,0
a062ec,DAL2631 ,United States,1714069583,1714069583,-71.0149,42.3535,,True,5.4,120.94,,,,,False,0
a1d2dc,JBU999  ,United States,1714069575,1714069580,-71.0188,42.3559,,True,0.0,213.75,,,,,False,0
a48315,DAL1607 ,United States,1714069583,1714069583,-71.0112,42.3523,-83.82,False,79.25,19.73,-4.23,,7.62,1047,False,0
a388a9,DAL350  ,United States,1714069579,1714069582,-71.0224,42.361,,True,0.19,300.94,,,,7273,False,0
a1ce99,JBU1926 ,United States,1714069488,1714069497,-71.018,42.3691,,True,0.0,298.12,,,,,False,0
a0fbfa,UAL1470 ,United States,1714069574,1714069574,-71.0153,42.362,,True,1.03,337.5,,,,,False,0
a6ab27,JBU565  ,United States,1714069576,1714069582,-71.0178,42.3681,,True,0.0,241.88,,,,,False,0
a1b2ee,JBU391  ,United States,1714070483,1714070483,-71.014,42.3664,,True,0.0,244.69,,,,,False,0
ad5329,JBU822  ,United States,1714070485,1714070485,-71.0148,42.3683,,True,0.0,247.5,,,,1647,False,0
a27600,JBU2454 ,United States,1714070478,1714070483,-71.0139,42.3657,,True,0.0,298.12,,,,3720,False,0
a271e5,00000000,United States,1714070478,1714070483,-71.0216,42.375,,True,0.0,309.38,,,,,False,0
a35854,JBU721  ,United States,1714070477,1714070482,-71.0151,42.3687,,True,0.06,227.81,,,,3133,False,0
add667,AAL885  ,United States,1714070484,1714070484,-71.0179,42.3599,,True,0.0,11.25,,,,,False,0
add3d9,NKS1444 ,United States,1714070452,1714070455,-71.0143,42.3635,,True,3.34,0.0,,,,3342,False,0
a24aca,JBU1955 ,United States,1714070464,1714070483,-71.0137,42.3661,,True,0.0,289.69,,,,,False,0
a0aa7c,DAL1094 ,United States,1714070475,1714070483,-71.0231,42.3652,,True,0.0,106.88,,,,1620,False,0
a1e946,RPA5665 ,United States,1714070407,1714070407,-71.0234,42.3626,,True,0.64,185.62,,,,,False,0
a230d6,RPA5627 ,United States,1714070484,1714070485,-71.0104,42.3562,-99.06,False,33.32,76.61,0.0,,-22.86,,False,0
a8063e,NKS1368 ,United States,1714070485,1714070485,-71.0152,42.3589,,True,6.69,157.5,,,,,False,0
a721a4,JBU1281 ,United States,1714070477,1714070482,-71.016,42.3676,,True,0.0,151.88,,,,,False,0
a338ac,JBU2229 ,United States,1714070477,1714070477,-71.0139,42.3643,,True,0.0,196.88,,,,,False,0
a1d2dc,JBU999  ,United States,1714070480,1714070485,-71.0188,42.3559,,True,0.0,213.75,,,,,False,0
a1ba59,RPA5717 ,United States,1714070470,1714070471,-71.0234,42.3617,,True,0.77,210.94,,,,,False,0
a24369,RPA5648 ,United States,1714070485,1714070485,-71.0102,42.3712,,True,8.75,205.31,,,,6605,False,0
a6ab27,JBU565  ,United States,1714070485,1714070485,-71.0178,42.3681,,True,0.0,241.88,,,,,False,0
a1b2ee,JBU391  ,United States,1714071350,1714071377,-71.014,42.3664,,True,0.0,244.69,,,,,False,0
ad5329,JBU822  ,United States,1714071374,1714071379,-71.0148,42.3683,,True,0.0,247.5,,,,1647,False,0
a0f46f,DAL335  ,United States,1714071380,1714071380,-71.0234,42.3611,,True,5.14,157.5,,,,,False,0
a29611,JBU931  ,United States,1714071376,1714071382,-71.0142,42.3667,,True,0.64,168.75,,,,,False,0
a9accd,AAL1686 ,United States,1714071379,1714071382,-71.0198,42.3606,,True,0.0,67.5,,,,6651,False,0
a358bd,JBU215  ,United States,1714071381,1714071381,-71.0124,42.3652,,True,6.17,199.69,,,,,False,0
a27600,JBU2454 ,United States,1714071356,1714071365,-71.0139,42.3657,,True,0.0,298.12,,,,3720,False,0
a271e5,00000000,United States,1714071374,1714071382,-71.0216,42.375,,True,0.0,309.38,,,,,False,0
a35854,JBU721  ,United States,1714071378,1714071378,-71.0151,42.3687,,True,0.06,227.81,,,,3133,False,0
aa7c64,JBU1940 ,United States,1714071381,1714071381,-71.0081,42.3728,,True,10.29,315.0,,,,1333,False,0
a1574e,DAL125  ,United States,1714071382,1714071382,-71.0097,42.372,,True,7.72,205.31,,,,,False,0
a19dff,RPA5781 ,United States,1714071381,1714071381,-71.0216,42.3636,,True,0.64,39.38,,,,2643,False,0
ad9712,JBU261  ,United States,1714071379,1714071379,-71.0172,42.3654,,True,0.0,303.75,,,,,False,0
a20347,RPA5759 ,United States,1714071382,1714071382,-71.0132,42.3654,,True,7.72,205.31,,,,2353,False,0
a037b2,DAL2420 ,United States,1714071383,1714071383,-71.0153,42.344,-22.86,False,69.8,19.37,-3.58,,53.34,6212,False,0
a37df6,JBU2459 ,United States,1714071302,1714071302,-71.0153,42.3664,,True,0.0,239.06,,,,,False,0
a24aca,JBU1955 ,United States,1714071353,1714071362,-71.0137,42.3661,,True,0.0,289.69,,,,,False,0
a0aa7c,DAL1094 ,United States,1714071370,1714071376,-71.0231,42.3652,,True,0.0,106.88,,,,1620,False,0
a53001,GPD433  ,United States,1714071381,1714071381,-71.0224,42.3744,,True,0.0,312.19,,,,,False,0
a448d3,UAL748  ,United States,1714071380,1714071380,-71.0162,42.3617,,True,0.0,281.25,,,,,False,0
a721a4,JBU1281 ,United States,1714071382,1714071382,-71.0168,42.3688,,True,0.9,42.19,,,,,False,0
a1d2dc,JBU999  ,United States,1714071378,1714071378,-71.0188,42.3559,,True,0.0,213.75,,,,,False,0
a6ab27,JBU565  ,United States,1714071383,1714071383,-71.0178,42.3682,,True,0.0,241.88,,,,,False,0
ab0361,AAL897  ,United States,1714072281,1714072284,-71.0206,42.3602,,True,0.0,120.94,,,,,False,0
a1b2ee,JBU391  ,United States,1714072275,1714072275,-71.014,42.3664,,True,0.0,244.69,,,,,False,0
a0f4a2,DAL155  ,United States,1714072285,1714072285,-71.0164,42.3731,,True,7.2,315.0,,,,,False,0
aaf5df,EJA805  ,United States,1714072276,1714072276,-71.0215,42.3738,,True,1.54,25.31,,,,5715,False,0
a35727,SJJ314  ,United States,1714072076,1714072077,-71.0218,42.3742,,True,0.51,309.38,,,,1141,False,0
ad9b25,NKS3954 ,United States,1714072285,1714072285,-71.0103,42.3711,,True,5.92,205.31,,,,0742,False,0
ad5329,JBU2251 ,United States,1714072286,1714072286,-71.0148,42.3683,,True,0.0,247.5,,,,1647,False,0
a9accd,AAL1686 ,United States,1714072280,1714072285,-71.0198,42.3607,,True,0.0,67.5,,,,6651,False,0
a20d0e,RPA5594 ,United States,1714072280,1714072285,-71.0204,42.3638,,True,0.0,306.56,,,,,False,0
a359bc,DAL1401 ,United States,1714072276,1714072276,-71.0229,42.3649,,True,0.26,78.75,,,,4065,False,0
a27600,JBU1355 ,United States,1714072231,1714072260,-71.0139,42.3657,,True,0.0,298.12,,,,3720,False,0
a3311b,JBU2064 ,United States,1714072285,1714072285,-71.0165,42.3708,,True,0.64,137.81,,,,3727,False,0
a271e5,00000000,United States,1714072277,1714072283,-71.0216,42.375,,True,0.0,309.38,,,,,False,0
a35854,JBU721  ,United States,1714072276,1714072281,-71.0146,42.3694,,True,0.06,132.19,,,,3133,False,0
aa7c64,JBU1940 ,United States,1714072285,1714072285,-71.0149,42.3674,,True,0.0,334.69,,,,,False,0
a1ff90,RPA5667 ,United States,1714072230,1714072239,-71.023,42.3644,,True,0.0,81.56,,,,,False,0
a45f64,DAL1127 ,United States,1714072285,1714072285,-71.0168,42.3563,,True,3.09,199.69,,,,,False,0
a48a8f,DAL1399 ,United States,1714072142,1714072142,-71.0176,42.3591,,True,0.77,281.25,,,,1305,False,0
ad9712,JBU261  ,United States,1714072279,1714072279,-71.0172,42.3654,,True,0.0,303.75,,,,,False,0
a20347,RPA5759 ,United States,1714072284,1714072284,-71.0232,42.3656,,True,0.0,101.25,,,,2353,False,0
a037b2,DAL2420 ,United States,1714072284,1714072284,-71.0207,42.3636,,True,0.06,5.62,,,,6212,False,0
a1dd2d,RPA5687 ,United States,1714072283,1714072284,-71.0227,42.3633,,True,0.9,298.12,,,,,False,0
a24aca,JBU1955 ,United States,1714072285,1714072285,-71.0116,42.356,,True,20.06,75.94,,,,,False,0
a0aa7c,DAL1094 ,United States,1714072282,1714072283,-71.0231,42.3652,,True,0.0,106.88,,,,1620,False,0
a53001,GPD433  ,United States,1714072285,1714072285,-71.0151,42.3588,,True,0.0,126.56,,,,,False,0
a1d2dc,JBU999  ,United States,1714072269,1714072281,-71.0188,42.3559,,True,0.0,213.75,,,,,False,0
a793b1,ASA306  ,United States,1714072286,1714072286,-71.0058,42.3711,,True,8.23,315.0,,,,1670,False,0
a1ce99,JBU1926 ,United States,1714072225,1714072225,-71.018,42.369,,True,0.0,298.12,,,,,False,0
a6ab27,JBU565  ,United States,1714072247,1714072247,-71.0166,42.369,,True,0.51,33.75,,,,,False,0
ab0361,AAL897  ,United States,1714073180,1714073188,-71.0137,42.3547,,True,0.0,19.69,,,,,False,0
a1b2ee,JBU391  ,United States,1714073188,1714073188,-71.014,42.354,,True,0.0,19.69,,,,,False,0
ad3006,EJA949  ,United States,1714073177,1714073182,-71.0219,42.3741,,True,0.0,312.19,,,,,False,0
a83e86,JBU250  ,United States,1714073184,1714073188,-71.0142,42.3674,,True,0.06,345.94,,,,2141,False,0
a0f4a2,DAL155  ,United States,1714072916,1714072916,-71.0252,42.3721,,True,3.34,227.81,,,,,False,0
a39269,KAP33   ,United States,1714073056,1714073056,-71.0159,42.3646,,True,4.89,323.44,,,,,False,0
a33d62,DAL972  ,United States,1714073065,1714073070,-71.0236,42.3613,,True,0.77,185.62,,,,,False,0
ad9b25,NKS3954 ,United States,1714073073,1714073073,-71.0177,42.3643,,True,2.83,275.62,,,,,False,0
ad5329,JBU2251 ,United States,1714073168,1714073168,-71.0148,42.3683,,True,0.0,247.5,,,,1647,False,0
a4bbde,DAL113  ,United States,1714073188,1714073188,-71.0072,42.377,,True,7.72,199.69,,,,,False,0
a9accd,AAL1686 ,United States,1714073188,1714073188,-71.0198,42.3607,,True,0.0,67.5,,,,6651,False,0
a20d0e,RPA5594 ,United States,1714073181,1714073185,-71.0203,42.3638,,True,0.0,306.56,,,,,False,0
a3311b,JBU2064 ,United States,1714073176,1714073181,-71.0161,42.3677,,True,0.06,151.88,,,,3727,False,0
a271e5,00000000,United States,1714073160,1714073160,-71.013,42.3567,,True,0.0,196.88,,,,,False,0
a35949,JBU818  ,United States,1714073188,1714073188,-71.007,42.361,-99.06,False,67.2,19.68,-0.33,,-22.86,1044,False,0
a1ff90,RPA5667 ,United States,1714073188,1714073188,-71.0221,42.3601,,True,8.23,120.94,,,,,False,0
a6cb48,JBU617  ,United States,1714073188,1714073188,-71.0126,42.3585,,True,4.12,101.25,,,,,False,0
ad8fa4,JBU70   ,United States,1714073187,1714073187,-71.0096,42.3722,,True,7.46,205.31,,,,2140,False,0
ad9712,JBU261  ,United States,1714073184,1714073184,-71.0125,42.3578,,True,2.57,188.44,,,,,False,0
a20347,RPA5759 ,United States,1714073174,1714073187,-71.0232,42.3656,,True,0.0,101.25,,,,2353,False,0
acea96,NKS3904 ,United States,1714073181,1714073186,-71.0123,42.3559,,True,0.0,78.75,,,,,False,0
a037b2,DAL573  ,United States,1714073187,1714073187,-71.0207,42.3636,,True,0.06,5.62,,,,6212,False,0
a37df6,JBU2459 ,United States,1714073186,1714073186,-71.0149,42.3668,,True,0.0,87.19,,,,,False,0
a0aa7c,DAL1094 ,United States,1714073187,1714073187,-71.0231,42.3652,,True,0.0,106.88,,,,1620,False,0
a003ea,N10RZ   ,United States,1714073188,1714073188,-71.0126,42.3649,,True,9.26,199.69,,,,,False,0
a2f5ad,KAP3113 ,United States,1714073167,1714073169,-71.013,42.3657,,True,5.14,213.75,,,,,False,0
acdd51,EJA928  ,United States,1714073180,1714073185,-71.0215,42.3744,,True,0.0,312.19,,,,,False,0
a22ab9,JBU168  ,United States,1714073171,1714073171,-71.0145,42.3644,,True,3.34,340.31,,,,7426,True,0
a793b1,ASA306  ,United States,1714073175,1714073175,-71.017,42.3643,,True,4.37,239.06,,,,1670,False,0
a23bfb,RPA5708 ,United States,1714073130,1714073130,-71.0225,42.364,,True,0.0,33.75,,,,3657,True,0
ad3006,EJA949  ,United States,1714074075,1714074083,-71.0214,42.374,,True,1.03,278.44,,,,,False,0
ac8255,N905G   ,United States,1714074085,1714074086,-71.0126,42.3558,,True,0.0,75.94,,,,,False,0
