icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
c00b80,JZA605  ,Canada,1723485238,1723485238,-71.0112,42.3604,,True,6.17,19.69,,,,,False,0
c07971,ACA769  ,Canada,1723485238,1723485238,-71.0235,42.3619,,True,4.89,182.81,,,,,False,0
