icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
c02ff6,CFSEF   ,Canada,1714071379,1714071380,-71.0212,42.3736,,True,0.0,205.31,,,,,False,0
34604e,IBE6165 ,Spain,1714071382,1714071382,-71.0132,42.3708,,True,9.77,315.0,,,,,False,0
