icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
c00b80,JZA604  ,Canada,1723469202,1723469202,-71.0143,42.3581,,True,6.17,216.56,,,,,False,0
c07971,ACA766  ,Canada,1723469191,1723469196,-71.0196,42.3632,,True,0.0,137.81,,,,6352,False,0
