icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
424507,BMA301  ,United Kingdom,1714052474,1714052474,-71.022,42.3719,,True,5.14,219.38,,,,,False,0
c00b8a,JZA604  ,Canada,1714052314,1714052314,-71.0198,42.3633,,True,1.8,137.81,,,,,False,0
